,Date,Network,Impressions,Engagements,Engagement Rate,Post ID
1952,11/23/2020 16:30,Facebook,1830,31.0,0.016939890710382512,82777273087_293037452035359
1953,7/28/2020 19:00,Facebook,3267,31.0,0.009488827670645853,82777273087_732152127616255
1954,9/15/2020 19:00,Facebook,2071,31.0,0.01496861419604056,82777273087_318543406089798
1955,11/2/2020 16:00,Facebook,1405,19.0,0.013523131672597865,82777273087_353865345709069
1956,10/26/2020 15:00,Facebook,1558,25.0,0.016046213093709884,82777273087_828345614585971
1957,11/9/2020 15:00,Facebook,1501,21.0,0.013990672884743505,82777273087_805169400216631
1958,9/8/2020 19:00,Facebook,2432,30.0,0.012335526315789474,82777273087_338223310662118
1959,9/28/2020 13:33,Facebook,983,25.0,0.0254323499491353,82777273087_3448263208622992
1960,7/1/2020 10:33,Facebook,864,344.0,0.39814814814814814,82777273087_10158464266543088
1961,6/1/2020 16:29,Facebook,687,284.0,0.413391557496361,82777273087_10158370967508088
2,5/29/2020 10:19,Twitter,243,0.0,0.0,1.27E+18
3,5/4/2020 21:56,Twitter,1274,0.0,0.0,1.26E+18
4,4/3/2020 13:36,Twitter,852,0.0,0.0,1.25E+18
6,1/4/2020 17:40,Twitter,2111,1.0,0.0004737091425864519,1.21E+18
7,3/7/2020 22:52,Twitter,1989,1.0,0.0005027652086475615,1.24E+18
8,2/29/2020 10:25,Twitter,1527,1.0,0.0006548788474132286,1.23E+18
9,4/16/2020 10:10,Twitter,1254,1.0,0.0007974481658692185,1.25E+18
10,2/22/2020 17:41,Twitter,1253,1.0,0.0007980845969672786,1.23E+18
11,4/15/2020 16:20,Twitter,1206,1.0,0.0008291873963515755,1.25E+18
12,4/13/2020 22:15,Twitter,1191,1.0,0.0008396305625524769,1.25E+18
13,4/4/2020 18:42,Twitter,983,1.0,0.001017293997965412,1.25E+18
14,4/3/2020 13:37,Twitter,908,1.0,0.0011013215859030838,1.25E+18
15,1/7/2020 8:44,Twitter,2629,3.0,0.0011411182959300114,1.21E+18
16,4/12/2020 5:55,Twitter,849,1.0,0.001177856301531213,1.25E+18
17,2/12/2020 10:21,Twitter,1612,2.0,0.0012406947890818859,1.23E+18
18,2/17/2020 18:25,Twitter,1569,2.0,0.0012746972594008922,1.23E+18
19,4/22/2020 19:00,Twitter,1519,2.0,0.0013166556945358788,1.25E+18
20,11/25/2020 6:50,Twitter,678,1.0,0.0014749262536873156,1.33E+18
21,2/21/2020 17:28,Twitter,1242,2.0,0.001610305958132045,1.23E+18
22,4/3/2020 13:55,Twitter,1235,2.0,0.0016194331983805667,1.25E+18
23,4/16/2020 10:19,Twitter,1219,2.0,0.0016406890894175555,1.25E+18
24,5/5/2020 13:33,Twitter,1762,3.0,0.00170261066969353,1.26E+18
26,1/19/2020 7:16,Twitter,2252,4.0,0.0017761989342806395,1.22E+18
27,3/6/2020 16:03,Twitter,2162,4.0,0.0018501387604070306,1.24E+18
28,5/19/2020 16:09,Twitter,1579,3.0,0.0018999366687777073,1.26E+18
29,2/29/2020 17:24,Twitter,1544,3.0,0.0019430051813471502,1.23E+18
30,1/21/2020 17:27,Twitter,3204,7.0,0.002184769038701623,1.22E+18
31,3/12/2020 10:40,Twitter,1824,4.0,0.0021929824561403508,1.24E+18
32,3/28/2020 23:49,Twitter,883,2.0,0.0022650056625141564,1.24E+18
33,10/21/2020 8:15,Twitter,810,2.0,0.0024691358024691358,1.32E+18
34,5/3/2020 7:54,Twitter,1209,3.0,0.0024813895781637717,1.26E+18
35,5/18/2020 21:59,Twitter,1597,4.0,0.002504696305572949,1.26E+18
36,4/1/2020 11:27,Twitter,797,2.0,0.002509410288582183,1.25E+18
37,4/28/2020 10:51,Twitter,1171,3.0,0.0025619128949615714,1.26E+18
38,12/31/2020 16:14,Twitter,779,2.0,0.0025673940949935813,1.34E+18
39,4/13/2020 17:27,Twitter,1156,3.0,0.0025951557093425604,1.25E+18
40,4/25/2020 23:28,Twitter,1146,3.0,0.002617801047120419,1.25E+18
41,10/19/2020 16:48,Twitter,759,2.0,0.002635046113306983,1.32E+18
43,11/12/2020 15:45,Twitter,1103,3.0,0.0027198549410698096,1.33E+18
44,6/17/2020 16:09,Twitter,1084,3.0,0.0027675276752767526,1.27E+18
45,1/9/2020 5:56,Twitter,5325,15.0,0.0028169014084507044,1.22E+18
46,11/16/2020 15:54,Twitter,1047,3.0,0.0028653295128939827,1.33E+18
47,3/22/2020 9:10,Twitter,1744,5.0,0.0028669724770642203,1.24E+18
48,5/28/2020 16:18,Twitter,1388,4.0,0.002881844380403458,1.27E+18
49,10/6/2020 20:10,Twitter,1017,3.0,0.0029498525073746312,1.31E+18
50,10/30/2020 21:51,Twitter,1013,3.0,0.0029615004935834156,1.32E+18
51,10/13/2020 11:10,Twitter,674,2.0,0.002967359050445104,1.32E+18
52,1/12/2020 7:19,Twitter,2675,8.0,0.0029906542056074765,1.22E+18
53,11/3/2020 16:13,Twitter,989,3.0,0.003033367037411527,1.32E+18
56,8/11/2020 23:16,Twitter,982,3.0,0.003054989816700611,1.29E+18
58,3/19/2020 10:17,Twitter,1293,4.0,0.0030935808197989174,1.24E+18
63,2/4/2020 8:37,Twitter,1582,5.0,0.0031605562579013905,1.22E+18
64,1/28/2020 8:18,Twitter,1877,6.0,0.0031965903036760787,1.22E+18
65,6/12/2020 17:29,Twitter,1251,4.0,0.0031974420463629096,1.27E+18
66,11/2/2020 16:13,Twitter,937,3.0,0.0032017075773745998,1.32E+18
67,5/16/2020 15:19,Twitter,2186,7.0,0.003202195791399817,1.26E+18
68,10/21/2020 17:12,Twitter,934,3.0,0.0032119914346895075,1.32E+18
69,9/29/2020 20:13,Twitter,931,3.0,0.00322234156820623,1.31E+18
70,5/29/2020 21:51,Twitter,2169,7.0,0.003227293683725219,1.27E+18
72,7/2/2020 16:17,Twitter,1534,5.0,0.003259452411994785,1.28E+18
74,10/25/2020 16:46,Twitter,917,3.0,0.003271537622682661,1.32E+18
75,4/22/2020 16:06,Twitter,1521,5.0,0.003287310979618672,1.25E+18
77,4/10/2020 14:01,Twitter,887,3.0,0.0033821871476888386,1.25E+18
79,4/14/2020 10:51,Twitter,874,3.0,0.003432494279176201,1.25E+18
80,3/3/2020 12:55,Twitter,2039,7.0,0.0034330554193231977,1.23E+18
82,4/9/2020 10:30,Twitter,854,3.0,0.00351288056206089,1.25E+18
84,4/18/2020 18:35,Twitter,1116,4.0,0.0035842293906810036,1.25E+18
85,4/6/2020 17:26,Twitter,1116,4.0,0.0035842293906810036,1.25E+18
86,3/5/2020 9:37,Twitter,2504,9.0,0.003594249201277955,1.24E+18
87,3/2/2020 18:25,Twitter,1927,7.0,0.0036325895173845357,1.23E+18
89,4/11/2020 18:18,Twitter,1088,4.0,0.003676470588235294,1.25E+18
91,10/14/2020 13:10,Twitter,803,3.0,0.0037359900373599006,1.32E+18
93,4/28/2020 10:06,Twitter,1063,4.0,0.0037629350893697085,1.26E+18
94,3/11/2020 11:30,Twitter,1851,7.0,0.0037817396002160996,1.24E+18
95,2/28/2020 12:40,Twitter,1311,5.0,0.0038138825324180014,1.23E+18
96,4/24/2020 11:41,Twitter,1047,4.0,0.0038204393505253103,1.25E+18
97,4/7/2020 10:31,Twitter,1297,5.0,0.0038550501156515036,1.25E+18
98,2/22/2020 22:26,Twitter,2013,8.0,0.003974167908594138,1.23E+18
99,4/21/2020 13:30,Twitter,1509,6.0,0.003976143141153081,1.25E+18
100,1/11/2020 17:44,Twitter,2254,9.0,0.003992901508429458,1.22E+18
101,3/6/2020 9:48,Twitter,2749,11.0,0.004001455074572572,1.24E+18
102,11/29/2020 7:15,Twitter,744,3.0,0.004032258064516129,1.33E+18
104,4/6/2020 22:13,Twitter,1452,6.0,0.004132231404958678,1.25E+18
105,2/3/2020 18:37,Twitter,1682,7.0,0.004161712247324614,1.22E+18
106,3/15/2020 7:58,Twitter,2386,10.0,0.004191114836546521,1.24E+18
108,1/31/2020 17:41,Twitter,2117,9.0,0.004251299008030231,1.22E+18
110,11/5/2020 7:09,Twitter,1169,5.0,0.00427715996578272,1.32E+18
111,4/28/2020 13:28,Twitter,1165,5.0,0.004291845493562232,1.26E+18
112,2/5/2020 16:55,Twitter,2082,9.0,0.004322766570605188,1.23E+18
113,2/21/2020 15:58,Twitter,1839,8.0,0.004350190320826536,1.23E+18
115,3/10/2020 13:34,Twitter,2065,9.0,0.0043583535108958835,1.24E+18
116,1/30/2020 17:54,Twitter,1833,8.0,0.00436442989634479,1.22E+18
117,6/8/2020 17:45,Twitter,1142,5.0,0.0043782837127845885,1.27E+18
118,8/20/2020 22:06,Twitter,1137,5.0,0.0043975373790677225,1.30E+18
119,9/30/2020 16:08,Twitter,907,4.0,0.004410143329658214,1.31E+18
120,3/10/2020 12:33,Twitter,2015,9.0,0.004466501240694789,1.24E+18
121,3/17/2020 13:35,Twitter,1556,7.0,0.004498714652956298,1.24E+18
124,4/17/2020 14:04,Twitter,1106,5.0,0.0045207956600361665,1.25E+18
126,4/26/2020 18:30,Twitter,1100,5.0,0.004545454545454545,1.25E+18
127,10/24/2020 16:32,Twitter,879,4.0,0.004550625711035267,1.32E+18
129,4/23/2020 10:26,Twitter,1537,7.0,0.004554326610279766,1.25E+18
130,1/18/2020 17:18,Twitter,2836,13.0,0.004583921015514809,1.22E+18
131,2/18/2020 11:27,Twitter,1524,7.0,0.004593175853018373,1.23E+18
134,4/17/2020 14:02,Twitter,1514,7.0,0.004623513870541612,1.25E+18
135,3/22/2020 9:10,Twitter,1294,6.0,0.00463678516228748,1.24E+18
137,3/7/2020 17:41,Twitter,2143,10.0,0.004666355576294913,1.24E+18
139,2/11/2020 8:35,Twitter,1923,9.0,0.0046801872074883,1.23E+18
141,5/12/2020 15:53,Twitter,1478,7.0,0.004736129905277402,1.26E+18
142,5/28/2020 10:43,Twitter,1464,7.0,0.0047814207650273225,1.27E+18
143,6/11/2020 16:20,Twitter,1045,5.0,0.004784688995215311,1.27E+18
144,1/6/2020 20:59,Twitter,3131,15.0,0.0047908016608112424,1.21E+18
145,2/28/2020 15:40,Twitter,1458,7.0,0.004801097393689987,1.23E+18
153,9/18/2020 10:39,Twitter,1000,5.0,0.005,1.31E+18
156,6/25/2020 15:53,Twitter,1391,7.0,0.0050323508267433505,1.28E+18
157,3/21/2020 23:50,Twitter,1390,7.0,0.005035971223021582,1.24E+18
158,2/7/2020 17:43,Twitter,2179,11.0,0.005048187241854061,1.23E+18
162,4/10/2020 22:12,Twitter,1374,7.0,0.005094614264919942,1.25E+18
163,2/6/2020 9:38,Twitter,2550,13.0,0.005098039215686275,1.23E+18
164,3/3/2020 11:46,Twitter,1765,9.0,0.0050991501416430595,1.23E+18
165,2/7/2020 17:29,Twitter,1765,9.0,0.0050991501416430595,1.23E+18
166,9/23/2020 16:11,Twitter,976,5.0,0.005122950819672131,1.31E+18
167,4/20/2020 9:04,Twitter,1359,7.0,0.0051508462104488595,1.25E+18
168,5/20/2020 11:27,Twitter,2323,12.0,0.005165733964700818,1.26E+18
169,2/9/2020 6:53,Twitter,2127,11.0,0.005171603196991067,1.23E+18
170,5/4/2020 21:58,Twitter,1738,9.0,0.005178365937859608,1.26E+18
171,5/17/2020 7:55,Twitter,1538,8.0,0.005201560468140442,1.26E+18
172,3/20/2020 22:09,Twitter,1535,8.0,0.005211726384364821,1.24E+18
173,10/27/2020 18:46,Twitter,958,5.0,0.005219206680584551,1.32E+18
174,12/10/2020 7:15,Twitter,761,4.0,0.005256241787122208,1.34E+18
176,4/5/2020 18:05,Twitter,1138,6.0,0.005272407732864675,1.25E+18
177,3/29/2020 12:31,Twitter,948,5.0,0.005274261603375527,1.24E+18
178,8/22/2020 5:23,Twitter,1128,6.0,0.005319148936170213,1.30E+18
179,2/1/2020 8:16,Twitter,1684,9.0,0.005344418052256532,1.22E+18
180,4/21/2020 10:34,Twitter,1491,8.0,0.0053655264922870555,1.25E+18
181,4/18/2020 18:41,Twitter,1301,7.0,0.005380476556495004,1.25E+18
182,2/24/2020 8:08,Twitter,1291,7.0,0.005422153369481022,1.23E+18
183,5/7/2020 14:17,Twitter,1820,10.0,0.005494505494505495,1.26E+18
184,1/15/2020 17:01,Twitter,3083,17.0,0.005514109633473889,1.22E+18
186,1/17/2020 8:30,Twitter,2533,14.0,0.005527043031977891,1.22E+18
187,4/1/2020 17:55,Twitter,1266,7.0,0.005529225908372828,1.25E+18
188,11/28/2020 10:07,Twitter,901,5.0,0.005549389567147614,1.33E+18
189,12/24/2020 7:11,Twitter,718,4.0,0.005571030640668524,1.34E+18
191,3/4/2020 12:45,Twitter,2674,15.0,0.005609573672400898,1.24E+18
193,7/10/2020 12:03,Twitter,533,3.0,0.005628517823639775,1.28E+18
194,5/8/2020 11:39,Twitter,1951,11.0,0.005638134290107637,1.26E+18
195,11/18/2020 7:11,Twitter,884,5.0,0.005656108597285068,1.33E+18
196,2/24/2020 18:24,Twitter,1233,7.0,0.0056772100567721,1.23E+18
197,1/1/2020 7:41,Twitter,3345,19.0,0.005680119581464873,1.21E+18
198,5/1/2020 11:45,Twitter,1050,6.0,0.005714285714285714,1.26E+18
199,1/2/2020 17:53,Twitter,2606,15.0,0.005755947812739831,1.21E+18
200,5/2/2020 11:00,Twitter,1204,7.0,0.005813953488372093,1.26E+18
203,11/4/2020 16:14,Twitter,1183,7.0,0.005917159763313609,1.32E+18
204,8/1/2020 5:19,Twitter,1352,8.0,0.005917159763313609,1.29E+18
205,5/24/2020 10:25,Twitter,1519,9.0,0.005924950625411455,1.26E+18
206,3/8/2020 12:26,Twitter,2025,12.0,0.005925925925925926,1.24E+18
207,5/6/2020 16:28,Twitter,1338,8.0,0.005979073243647235,1.26E+18
210,7/27/2020 0:21,Twitter,995,6.0,0.006030150753768844,1.29E+18
211,8/24/2020 15:08,Twitter,1157,7.0,0.006050129645635264,1.30E+18
213,4/15/2020 13:32,Twitter,1156,7.0,0.006055363321799308,1.25E+18
214,3/23/2020 17:25,Twitter,1308,8.0,0.0061162079510703364,1.24E+18
216,3/18/2020 11:23,Twitter,1613,10.0,0.006199628022318661,1.24E+18
220,5/13/2020 16:04,Twitter,1916,12.0,0.006263048016701462,1.26E+18
222,12/13/2020 16:08,Twitter,794,5.0,0.006297229219143577,1.34E+18
223,2/25/2020 8:44,Twitter,1584,10.0,0.006313131313131313,1.23E+18
225,3/14/2020 18:37,Twitter,2360,15.0,0.006355932203389831,1.24E+18
227,3/16/2020 12:00,Twitter,1557,10.0,0.006422607578676943,1.24E+18
228,1/26/2020 7:14,Twitter,1868,12.0,0.006423982869379015,1.22E+18
230,2/14/2020 9:55,Twitter,2008,13.0,0.006474103585657371,1.23E+18
232,7/8/2020 14:58,Twitter,1220,8.0,0.006557377049180328,1.28E+18
233,11/15/2020 6:55,Twitter,762,5.0,0.006561679790026247,1.33E+18
235,3/24/2020 10:45,Twitter,1066,7.0,0.006566604127579738,1.24E+18
237,3/31/2020 10:35,Twitter,1207,8.0,0.006628003314001657,1.25E+18
238,1/14/2020 8:39,Twitter,4354,29.0,0.00666054203031695,1.22E+18
240,10/23/2020 16:54,Twitter,897,6.0,0.006688963210702341,1.32E+18
242,5/30/2020 11:00,Twitter,1491,10.0,0.00670690811535882,1.27E+18
246,3/31/2020 10:45,Twitter,889,6.0,0.006749156355455568,1.25E+18
247,9/19/2020 18:45,Twitter,1183,8.0,0.006762468300929839,1.31E+18
250,2/26/2020 1:26,Twitter,1320,9.0,0.006818181818181818,1.23E+18
252,4/8/2020 14:33,Twitter,26314,180.0,0.006840465151630311,1.25E+18
253,1/20/2020 11:00,Twitter,2628,18.0,0.00684931506849315,1.22E+18
254,9/26/2020 5:19,Twitter,872,6.0,0.006880733944954129,1.31E+18
255,11/8/2020 6:50,Twitter,1015,7.0,0.006896551724137931,1.33E+18
257,10/7/2020 15:51,Twitter,1148,8.0,0.006968641114982578,1.31E+18
258,9/6/2020 15:07,Twitter,861,6.0,0.006968641114982578,1.30E+18
260,11/9/2020 6:51,Twitter,1002,7.0,0.006986027944111776,1.33E+18
263,8/21/2020 9:46,Twitter,1285,9.0,0.007003891050583658,1.30E+18
265,2/23/2020 11:13,Twitter,1984,14.0,0.007056451612903226,1.23E+18
266,5/25/2020 22:00,Twitter,1699,12.0,0.007062978222483814,1.27E+18
268,3/20/2020 13:43,Twitter,1661,12.0,0.007224563515954244,1.24E+18
271,1/17/2020 17:45,Twitter,2343,17.0,0.007255655142979087,1.22E+18
273,3/19/2020 13:58,Twitter,1369,10.0,0.007304601899196494,1.24E+18
275,12/9/2020 7:11,Twitter,818,6.0,0.007334963325183374,1.34E+18
276,5/13/2020 16:22,Twitter,2314,17.0,0.007346585998271392,1.26E+18
280,3/8/2020 17:07,Twitter,2712,20.0,0.007374631268436578,1.24E+18
281,3/15/2020 17:27,Twitter,1761,13.0,0.0073821692220329355,1.24E+18
283,1/31/2020 17:48,Twitter,2026,15.0,0.007403751233958539,1.22E+18
284,10/2/2020 10:59,Twitter,944,7.0,0.007415254237288136,1.31E+18
285,6/30/2020 15:36,Twitter,1345,10.0,0.007434944237918215,1.28E+18
286,5/15/2020 11:36,Twitter,1881,14.0,0.007442849548112706,1.26E+18
289,11/18/2020 16:08,Twitter,801,6.0,0.00749063670411985,1.33E+18
291,5/7/2020 10:28,Twitter,1855,14.0,0.007547169811320755,1.26E+18
292,5/9/2020 10:33,Twitter,1457,11.0,0.0075497597803706245,1.26E+18
293,3/25/2020 10:45,Twitter,1582,12.0,0.007585335018963337,1.24E+18
299,7/6/2020 0:17,Twitter,1175,9.0,0.007659574468085106,1.28E+18
302,2/16/2020 9:53,Twitter,1554,12.0,0.007722007722007722,1.23E+18
305,3/25/2020 11:29,Twitter,1027,8.0,0.007789678675754625,1.24E+18
309,8/23/2020 22:08,Twitter,1270,10.0,0.007874015748031496,1.30E+18
310,6/10/2020 16:27,Twitter,1778,14.0,0.007874015748031496,1.27E+18
311,5/6/2020 13:30,Twitter,1905,15.0,0.007874015748031496,1.26E+18
313,3/1/2020 6:53,Twitter,2145,17.0,0.007925407925407926,1.23E+18
314,8/24/2020 19:17,Twitter,1382,11.0,0.007959479015918957,1.30E+18
316,6/25/2020 16:13,Twitter,1124,9.0,0.00800711743772242,1.28E+18
317,4/8/2020 17:11,Twitter,1373,11.0,0.008011653313911144,1.25E+18
318,5/23/2020 10:36,Twitter,1493,12.0,0.008037508372404554,1.26E+18
321,6/13/2020 10:55,Twitter,1979,16.0,0.00808489135927236,1.27E+18
322,6/23/2020 15:33,Twitter,1236,10.0,0.008090614886731391,1.28E+18
324,7/10/2020 4:35,Twitter,1480,12.0,0.008108108108108109,1.28E+18
325,2/10/2020 18:44,Twitter,2343,19.0,0.00810926163038839,1.23E+18
327,4/10/2020 17:45,Twitter,980,8.0,0.00816326530612245,1.25E+18
329,7/8/2020 16:10,Twitter,1466,12.0,0.008185538881309686,1.28E+18
332,12/16/2020 7:05,Twitter,610,5.0,0.00819672131147541,1.34E+18
333,11/25/2020 15:50,Twitter,854,7.0,0.00819672131147541,1.33E+18
336,3/12/2020 17:40,Twitter,2429,20.0,0.008233841086867023,1.24E+18
338,3/12/2020 9:54,Twitter,1694,14.0,0.008264462809917356,1.24E+18
339,2/26/2020 10:24,Twitter,2056,17.0,0.008268482490272374,1.23E+18
340,12/27/2020 15:52,Twitter,845,7.0,0.008284023668639054,1.34E+18
343,5/14/2020 10:50,Twitter,2281,19.0,0.008329679964927663,1.26E+18
346,6/24/2020 16:05,Twitter,1193,10.0,0.008382229673093043,1.28E+18
347,12/17/2020 7:06,Twitter,715,6.0,0.008391608391608392,1.34E+18
349,6/29/2020 18:10,Twitter,1426,12.0,0.008415147265077139,1.28E+18
354,2/15/2020 10:00,Twitter,2112,18.0,0.008522727272727272,1.23E+18
355,10/26/2020 8:07,Twitter,816,7.0,0.00857843137254902,1.32E+18
357,2/16/2020 16:09,Twitter,1629,14.0,0.008594229588704727,1.23E+18
358,3/13/2020 14:01,Twitter,2083,18.0,0.008641382621219395,1.24E+18
359,4/2/2020 10:31,Twitter,810,7.0,0.008641975308641974,1.25E+18
360,8/29/2020 5:02,Twitter,1154,10.0,0.008665511265164644,1.30E+18
361,6/9/2020 10:46,Twitter,1723,15.0,0.008705745792222866,1.27E+18
364,3/30/2020 9:47,Twitter,1485,13.0,0.008754208754208754,1.24E+18
365,3/6/2020 15:59,Twitter,2738,24.0,0.008765522279035792,1.24E+18
368,12/18/2020 6:46,Twitter,793,7.0,0.008827238335435058,1.34E+18
369,5/2/2020 14:55,Twitter,1811,16.0,0.00883489784649365,1.26E+18
370,8/30/2020 22:10,Twitter,1245,11.0,0.008835341365461847,1.30E+18
371,2/27/2020 9:19,Twitter,2149,19.0,0.008841321544904607,1.23E+18
372,2/14/2020 17:44,Twitter,2817,25.0,0.008874689385871494,1.23E+18
375,6/26/2020 17:39,Twitter,1115,10.0,0.008968609865470852,1.28E+18
378,5/20/2020 20:07,Twitter,2556,23.0,0.008998435054773083,1.26E+18
381,6/25/2020 16:16,Twitter,2208,20.0,0.009057971014492754,1.28E+18
382,7/20/2020 18:21,Twitter,1435,13.0,0.009059233449477353,1.29E+18
386,7/20/2020 9:18,Twitter,988,9.0,0.009109311740890687,1.29E+18
388,2/12/2020 10:28,Twitter,2302,21.0,0.009122502172024326,1.23E+18
389,12/1/2020 19:11,Twitter,1532,14.0,0.009138381201044387,1.33E+18
391,11/24/2020 16:12,Twitter,762,7.0,0.009186351706036745,1.33E+18
393,5/27/2020 7:54,Twitter,2171,20.0,0.009212344541685858,1.27E+18
395,6/27/2020 10:32,Twitter,1840,17.0,0.00923913043478261,1.28E+18
396,6/18/2020 10:23,Twitter,1840,17.0,0.00923913043478261,1.27E+18
397,7/13/2020 15:53,Twitter,972,9.0,0.009259259259259259,1.28E+18
402,5/1/2020 11:38,Twitter,1068,10.0,0.009363295880149813,1.26E+18
403,10/11/2020 21:47,Twitter,853,8.0,0.009378663540445486,1.32E+18
404,1/8/2020 9:15,Twitter,3092,29.0,0.009379042690815007,1.21E+18
406,5/18/2020 17:04,Twitter,2130,20.0,0.009389671361502348,1.26E+18
410,4/30/2020 10:22,Twitter,1586,15.0,0.009457755359394703,1.26E+18
415,7/27/2020 19:22,Twitter,1044,10.0,0.009578544061302681,1.29E+18
416,5/31/2020 10:43,Twitter,1353,13.0,0.009608277900960829,1.27E+18
417,2/11/2020 11:48,Twitter,2179,21.0,0.009637448370812299,1.23E+18
418,3/4/2020 10:05,Twitter,2593,25.0,0.009641342074816815,1.24E+18
420,4/19/2020 7:52,Twitter,1139,11.0,0.009657594381035996,1.25E+18
421,7/12/2020 10:17,Twitter,1034,10.0,0.009671179883945842,1.28E+18
425,8/19/2020 12:58,Twitter,1030,10.0,0.009708737864077669,1.30E+18
426,4/30/2020 6:16,Twitter,1030,10.0,0.009708737864077669,1.26E+18
427,1/22/2020 9:43,Twitter,2677,26.0,0.009712364587224505,1.22E+18
428,11/10/2020 18:45,Twitter,1338,13.0,0.009715994020926755,1.33E+18
430,4/10/2020 11:39,Twitter,1439,14.0,0.009728978457261988,1.25E+18
434,9/27/2020 15:15,Twitter,920,9.0,0.009782608695652175,1.31E+18
436,5/6/2020 16:05,Twitter,1735,17.0,0.009798270893371758,1.26E+18
437,7/13/2020 19:24,Twitter,1020,10.0,0.00980392156862745,1.28E+18
441,4/24/2020 12:05,Twitter,1017,10.0,0.00983284169124877,1.25E+18
442,5/11/2020 17:22,Twitter,2025,20.0,0.009876543209876543,1.26E+18
443,1/5/2020 7:14,Twitter,2834,28.0,0.009880028228652082,1.21E+18
447,2/5/2020 10:00,Twitter,2404,24.0,0.009983361064891847,1.23E+18
449,3/26/2020 10:19,Twitter,993,10.0,0.010070493454179255,1.24E+18
451,8/16/2020 22:09,Twitter,1190,12.0,0.010084033613445379,1.30E+18
452,1/24/2020 17:46,Twitter,3059,31.0,0.010134030728996404,1.22E+18
453,11/4/2020 7:13,Twitter,1084,11.0,0.01014760147601476,1.32E+18
457,7/7/2020 23:10,Twitter,979,10.0,0.010214504596527068,1.28E+18
458,7/24/2020 4:18,Twitter,877,9.0,0.010262257696693273,1.29E+18
464,10/4/2020 15:08,Twitter,1157,12.0,0.010371650821089023,1.31E+18
468,5/5/2020 10:27,Twitter,1917,20.0,0.010432968179447054,1.26E+18
470,9/12/2020 18:22,Twitter,1148,12.0,0.010452961672473868,1.30E+18
474,11/16/2020 7:15,Twitter,850,9.0,0.010588235294117647,1.33E+18
476,5/26/2020 15:19,Twitter,1319,14.0,0.01061410159211524,1.27E+18
477,2/20/2020 8:48,Twitter,1884,20.0,0.010615711252653927,1.23E+18
478,5/2/2020 10:51,Twitter,1223,13.0,0.01062959934587081,1.26E+18
488,4/24/2020 14:35,Twitter,1573,17.0,0.01080737444373808,1.25E+18
489,8/26/2020 15:47,Twitter,1291,14.0,0.010844306738962044,1.30E+18
491,11/19/2020 19:08,Twitter,921,10.0,0.010857763300760043,1.33E+18
492,7/23/2020 15:37,Twitter,1381,15.0,0.010861694424330196,1.29E+18
494,4/17/2020 13:41,Twitter,1654,18.0,0.010882708585247884,1.25E+18
497,4/9/2020 16:44,Twitter,1555,17.0,0.010932475884244373,1.25E+18
498,6/18/2020 10:27,Twitter,1280,14.0,0.0109375,1.27E+18
503,2/13/2020 9:32,Twitter,2630,29.0,0.011026615969581748,1.23E+18
504,4/9/2020 14:13,Twitter,1267,14.0,0.011049723756906077,1.25E+18
506,2/19/2020 16:58,Twitter,1357,15.0,0.01105379513633014,1.23E+18
508,5/30/2020 23:54,Twitter,1714,19.0,0.011085180863477246,1.27E+18
509,3/14/2020 18:39,Twitter,2519,28.0,0.0111155220325526,1.24E+18
514,7/9/2020 22:09,Twitter,1431,16.0,0.011180992313067784,1.28E+18
515,8/9/2020 10:22,Twitter,1072,12.0,0.011194029850746268,1.29E+18
516,6/17/2020 8:11,Twitter,1071,12.0,0.011204481792717087,1.27E+18
522,1/16/2020 6:05,Twitter,2748,31.0,0.011280931586608443,1.22E+18
524,9/24/2020 9:02,Twitter,1063,12.0,0.011288805268109126,1.31E+18
525,8/8/2020 18:55,Twitter,1238,14.0,0.011308562197092083,1.29E+18
528,2/4/2020 8:19,Twitter,2286,26.0,0.011373578302712161,1.22E+18
535,2/28/2020 16:05,Twitter,2358,27.0,0.011450381679389313,1.23E+18
536,7/26/2020 10:23,Twitter,1134,13.0,0.01146384479717813,1.29E+18
538,12/2/2020 15:52,Twitter,954,11.0,0.011530398322851153,1.33E+18
542,3/16/2020 21:55,Twitter,1634,19.0,0.011627906976744186,1.24E+18
544,12/16/2020 10:32,Twitter,770,9.0,0.011688311688311689,1.34E+18
547,7/14/2020 20:40,Twitter,1022,12.0,0.011741682974559686,1.28E+18
548,4/27/2020 17:00,Twitter,1533,18.0,0.011741682974559686,1.25E+18
550,11/29/2020 15:12,Twitter,934,11.0,0.011777301927194861,1.33E+18
552,10/12/2020 0:40,Twitter,932,11.0,0.011802575107296138,1.32E+18
554,8/1/2020 5:25,Twitter,1090,13.0,0.011926605504587157,1.29E+18
555,6/20/2020 15:12,Twitter,1842,22.0,0.011943539630836048,1.27E+18
558,7/17/2020 18:50,Twitter,1337,16.0,0.011967090501121914,1.28E+18
559,8/12/2020 15:53,Twitter,1086,13.0,0.011970534069981584,1.29E+18
561,3/20/2020 12:02,Twitter,1334,16.0,0.01199400299850075,1.24E+18
564,2/18/2020 8:44,Twitter,1909,23.0,0.012048192771084338,1.23E+18
567,6/9/2020 16:13,Twitter,1323,16.0,0.012093726379440665,1.27E+18
569,4/20/2020 17:28,Twitter,1565,19.0,0.012140575079872205,1.25E+18
570,11/11/2020 6:54,Twitter,1070,13.0,0.012149532710280374,1.33E+18
574,9/10/2020 22:02,Twitter,981,12.0,0.012232415902140673,1.30E+18
